sample_index,simulation_id,candidate_id,source,source_class,parameter_vector_hash,qsim_sha256
2648,DEEPCAL5K-SOBOL-2169,DEEPCAL5K-SOBOL-2169,sobol_production_4500,broad,e00bc3d1f0e51c49a86e7ea40e544fe7e1e48b2e1b60ec3281d9cb29f9a3f30e,3c9e1c5f39ef8991d60372fad15263772f1b40d80d702139d58848e07dfb13c9
2649,DEEPCAL5K-SOBOL-2170,DEEPCAL5K-SOBOL-2170,sobol_production_4500,broad,6cf65484236765451b00ac8c5eee61b74c35b4a8067e9825875c94a4eb7c0015,ada94e7a2e2ebd7381a154992358e9da2d302484804a29dd5afc4b6db6cabc3d
2650,DEEPCAL5K-SOBOL-2171,DEEPCAL5K-SOBOL-2171,sobol_production_4500,broad,5856a8189c033f1a588db407d7b1a54bd2685a7077d9582852c111c57b3db885,5c946dfcc9b33d67f323e4c58e6ec6f282f8f00aa16858be0574665189406711
2651,DEEPCAL5K-SOBOL-2172,DEEPCAL5K-SOBOL-2172,sobol_production_4500,broad,f06afeb946418cacfb0fd4408f7dfa92777b7885ed67441606e8a2aba6d3a501,2a426110b16f1bbf38941b7852fb6cf6967706db7a9eb0461718da74501c42cb
2652,DEEPCAL5K-SOBOL-2173,DEEPCAL5K-SOBOL-2173,sobol_production_4500,broad,9dab2cb7127057903144fe3f425a43d75e492b85084a4143f5391a69a74412ca,e3c2d6b432beaf5340a8960da8ed71886f0a1c6c1438f310a85987e122f66b5d
2653,DEEPCAL5K-SOBOL-2174,DEEPCAL5K-SOBOL-2174,sobol_production_4500,broad,4967b41f4cf391bfa65ca599f546c46dfb5b2fdf9a097eabaf1d7d27437c2af0,3749f1db4af7aedda1c0c340a5499cc1a1671673654f6608720a2b90b7fbf8e4
2654,DEEPCAL5K-SOBOL-2175,DEEPCAL5K-SOBOL-2175,sobol_production_4500,broad,679ccd1f65bbb6544d082b07826308f5633d2e477a507ac8c8edb56920308ba3,4fee70c4c77ac5611ac974a80e04648a45f6b57b3d27e46b03e047fd470c07b0
2655,DEEPCAL5K-SOBOL-2176,DEEPCAL5K-SOBOL-2176,sobol_production_4500,broad,dba3f3d152e153b8f827c35716e3766311d067ce4dfe3edc3498038003cdc29a,172e21c9b0ad24ab83d698d566cf043ccc7b9f2559e5096a202bf4600542ffc7
2656,DEEPCAL5K-SOBOL-2177,DEEPCAL5K-SOBOL-2177,sobol_production_4500,broad,e7f491d08dbc54f914fd5a61a5d5fe7b36da90464a10efe870d981916593895f,b8c5929bb0b0de08f0b78fa01314aeee644aa253cde4deb542205a1cbe315004
2657,DEEPCAL5K-SOBOL-2178,DEEPCAL5K-SOBOL-2178,sobol_production_4500,broad,6caf0fc463d45031f9933b78c4eb9ea488856e153c5f32a120bc7056ba674866,1ce9d0ff2b7c787d361f6add2d65472e486fcea2404e456fbcdaad3e65724431
2658,DEEPCAL5K-SOBOL-2179,DEEPCAL5K-SOBOL-2179,sobol_production_4500,broad,66ec7db645db0c5f392ccddcf9b13f2f55227b0bafc67ac2316466702903348e,62e4477d042a40c205792e74726d1bdc960fdeda0ae6f252a7c418b5983cdd80
2659,DEEPCAL5K-SOBOL-2180,DEEPCAL5K-SOBOL-2180,sobol_production_4500,broad,f8292a78e3ead31eede8bfd5dc57ca12bbfc42db15d235e693f7a6f1931c325f,a0f3bc71420e67371861d99a42ee0b33504fe2a210ee9ca1a0d1da59b89e4427
2660,DEEPCAL5K-SOBOL-2181,DEEPCAL5K-SOBOL-2181,sobol_production_4500,broad,48c489f216c628e660247b0644f9c6cbfbbd0e237364c1ae7061a932c26994cb,16fbf671d68cd269bf09cb70061a9ff2256b508cf51776cbdb364ef81cc2469d
2661,DEEPCAL5K-SOBOL-2182,DEEPCAL5K-SOBOL-2182,sobol_production_4500,broad,8d95c3ce61ccc77f045114134bf730ba86146df7fe4aa7ce80a5520f4423f8d4,22edea13e8ec4a08e956c33dabc533c89f335db42169c3eb3a2888b7be191374
2662,DEEPCAL5K-SOBOL-2183,DEEPCAL5K-SOBOL-2183,sobol_production_4500,broad,70fe214d6b4eb8e658b98328b33e33d18bb002771adf826a9cb9107cc73c0744,70c1ea95de8b5c57fbfa2b84abb34bc6704502175f5a54737319a0754ccda3e1
2663,DEEPCAL5K-SOBOL-2184,DEEPCAL5K-SOBOL-2184,sobol_production_4500,broad,635a0810ed49f123fc1f9aa23939e24b422f2741fd2b39d6b190a8f5e22a94e7,e56c460d6e4f5da1a634facec9f3bcb68658b0a926c17e15b0657d7bff0d1acc
2664,DEEPCAL5K-SOBOL-2185,DEEPCAL5K-SOBOL-2185,sobol_production_4500,broad,1ba9be06fc25d22f6d00d3beb2a0f1d3f0300d806a68be5de5f4effc19737836,45bf2fbde15aacf81d3a50397a83f6129277e471c85ca879d0bf2cbb98c42aa0
2665,DEEPCAL5K-SOBOL-2186,DEEPCAL5K-SOBOL-2186,sobol_production_4500,broad,2eb2a549e6932a2f815eb343f8ceb3e275ff024eff0193620b26c0930820a582,76b826f9960f79f6d32110de3f660befdcaa86fa96b4c3dbac74d55d4c8fd68f
2666,DEEPCAL5K-SOBOL-2187,DEEPCAL5K-SOBOL-2187,sobol_production_4500,broad,1cbc6425e5e9fc7b10128ed31238df9e062306c4a196906d4a92c07da49b2c20,cab98612b8e102afb75f48103d955c53e0e3b5bbfc4ada0ba937a6085a467a99
2667,DEEPCAL5K-SOBOL-2188,DEEPCAL5K-SOBOL-2188,sobol_production_4500,broad,a6bcd3d9dbd866e41fcba11c44b3c485e1bdbfaf3b449b4674f58ec040670815,600b49d7c6f7a0cc0f37f1d00536791627a2708b9f49ad16723fa3436a212528
2668,DEEPCAL5K-SOBOL-2189,DEEPCAL5K-SOBOL-2189,sobol_production_4500,broad,5f5442c4eed315131a267655b40b4e16d26eb724fc2daeefeeb7c95136d76f33,2703206f36d9a808e9d05c94cf324f7af654c7d5c4083504526fef804f50935a
2669,DEEPCAL5K-SOBOL-2190,DEEPCAL5K-SOBOL-2190,sobol_production_4500,broad,806dc99660239592f5566596cc4a4e2dc12c1284663bb7ddc1ca51e0208e7c24,621e1d6af15cc4290ea31f9219a58a102202b6c56e3e349b09c254be41f7dcab
2670,DEEPCAL5K-SOBOL-2191,DEEPCAL5K-SOBOL-2191,sobol_production_4500,broad,a07f49f859ab418936d8ad2a9510c1d1f27e694d04925c4e0edba44c96b53177,0ed48a83fda130b1bfc469b733665b98e1a3029f52764df176c7dd4b10de883d
2671,DEEPCAL5K-SOBOL-2192,DEEPCAL5K-SOBOL-2192,sobol_production_4500,broad,cc8959c2322f99bd64133731cc7c878c988695e7c2b4ff8183db9d1570066491,278390a78e3d8943e140caaa2fe56b37365648743bfd98bb359cb8ab251de698
2672,DEEPCAL5K-SOBOL-2193,DEEPCAL5K-SOBOL-2193,sobol_production_4500,broad,4d7df58330b91b3c00ef9e061ac2bbebe5579f40526eed168914c4d9d6464a09,6ad3a288a320b31f4cdb89b4368fa503c1ff5c661234d3f8e1d3383bc910b835
2673,DEEPCAL5K-SOBOL-2194,DEEPCAL5K-SOBOL-2194,sobol_production_4500,broad,fbd879ed2a56e0bd583707c67431e6fa403100f50a3de954e86bafeeb26a822c,caf3af3a7a3b784a747304c0a9108d1d4b1a6329959cda4fcf3de8ddcce7859d
2674,DEEPCAL5K-SOBOL-2195,DEEPCAL5K-SOBOL-2195,sobol_production_4500,broad,9554a4853178ab0fe16a5713bf70f4f074a154f32278ef8cf307e09aef9c0179,f02ca21526e9569fd2b18f749adb895e1b48e98c981dc38e4857868618facd86
2675,DEEPCAL5K-SOBOL-2196,DEEPCAL5K-SOBOL-2196,sobol_production_4500,broad,74a77f709abf95beb1073e6b7da525974a5bddab42f049e2d1fe4ccb56bde05b,9c88149dcbc8ba06f9552f76a2951a53f007a86dda6eb7bada0b37f895f140d0
2676,DEEPCAL5K-SOBOL-2197,DEEPCAL5K-SOBOL-2197,sobol_production_4500,broad,da1e52775c337b202e1fc350649f76aa58dd9e2060a0665219bfcbf9eece0350,10efdb76149dff358b989b3a13fe90c12d32dbd6e12e24e5b1367ee3155140b8
2677,DEEPCAL5K-SOBOL-2198,DEEPCAL5K-SOBOL-2198,sobol_production_4500,broad,8ff10caa59586480009fa4e933de1dd31587baa70f3c3848a1653318b51ef172,b429125b6d7d474ff67a7215f90953e901c303e643b2190d0c7d5398fd865083
2678,DEEPCAL5K-SOBOL-2199,DEEPCAL5K-SOBOL-2199,sobol_production_4500,broad,3bd208f024ff11ae7574d8ce788d221f86e93ac2c08abee68d33dc21b49c31a7,ad231dbc345dc4a8532a6bf36a054b09c6f65827cf10ecf18af6935e564d2620
2679,DEEPCAL5K-SOBOL-2200,DEEPCAL5K-SOBOL-2200,sobol_production_4500,broad,51e28b9fcc732089621435f098643256524da42ceba60e881487dc53b2e4cea7,5b7e0ad8245840b7b6a455aa97f0c946d5ad27bf95cf26f29a07f0beb2259974
2680,DEEPCAL5K-SOBOL-2201,DEEPCAL5K-SOBOL-2201,sobol_production_4500,broad,63f09a12ea45e7d2b9e4696047481e100dd0fa564f4c4ad32c1d379ba757a590,b60c528a077035e28fbadf608380d2b8d8334f1030d32fe141cb0e42bced7296
2681,DEEPCAL5K-SOBOL-2202,DEEPCAL5K-SOBOL-2202,sobol_production_4500,broad,dbf5ead00d33cc8fb7e140bdfdec5cae82cc0c5faf964e1527599eeed3ec6bea,638b02024c741d3d0306de5c37c8ad28caea7b8aff06f6b232ac61076e781891
2682,DEEPCAL5K-SOBOL-2203,DEEPCAL5K-SOBOL-2203,sobol_production_4500,broad,51beb2c420930c08224831839635599c9c72d3306ec079965c296844e46a9a1a,ac6a413491b4ba0d2c91fec0246298662d846c723ce33d71a558d4b5790e6958
2683,DEEPCAL5K-SOBOL-2204,DEEPCAL5K-SOBOL-2204,sobol_production_4500,broad,21696f65856cd29ce55e5fe9cc280f238cd630ebd60c42304b247e28934fc5ec,109c83e242537f517813d67982ae1ba338af8db5a9e8affdb8ec11401a23f2da
2684,DEEPCAL5K-SOBOL-2205,DEEPCAL5K-SOBOL-2205,sobol_production_4500,broad,c9ce4a51da03535ebd0e20aa70d5e2b863ad278b4a8143834a708157cfa1a661,15763452766f4998ee2b259e33323d0fb36aacccea5b0a1077cb67643841173f
2685,DEEPCAL5K-SOBOL-2206,DEEPCAL5K-SOBOL-2206,sobol_production_4500,broad,fd55c7531de60311b0f170d747ead71b5c03d1517db216ec3f4291782236a612,36af610b7849c4c8751e618b604df83cca19f5e940584c0147b375b3cf13ca98
2686,DEEPCAL5K-SOBOL-2207,DEEPCAL5K-SOBOL-2207,sobol_production_4500,broad,672b14036b28801ae2bbfee4b2cd92968b54bfe6a95fa05f538cfcc7a53db4c9,342c93dec6fcc43b5164828bbd87d49ab20900987a805d11fd1db3c82d856f1b
2687,DEEPCAL5K-SOBOL-2208,DEEPCAL5K-SOBOL-2208,sobol_production_4500,broad,5faa5b3556c17e66ac9dc01b25fc7fb94710fd889e87d1bb6c7d89b1b2ea4ebd,eab2611b1af8bebdc5d90de9cc1e965b5efcdbf9718fe0e50b6fef0ca674d2da
2688,DEEPCAL5K-SOBOL-2209,DEEPCAL5K-SOBOL-2209,sobol_production_4500,broad,b90e8dad4eaf889914f8130d784de1e2d5b8075f861c6e79efdd3d12c9eb97e6,d5636806f680753e2f6e2408593145ea327463726930ee7dfd74ab12e68b08e6
2689,DEEPCAL5K-SOBOL-2210,DEEPCAL5K-SOBOL-2210,sobol_production_4500,broad,2039c0a2bcc977d5a384911be55353c62a04f87006ff42a61826e0b8e904b949,e44a0f689c440283a7002aeefd2725beab409068eb2d4d69169b81650463f065
2690,DEEPCAL5K-SOBOL-2211,DEEPCAL5K-SOBOL-2211,sobol_production_4500,broad,51f705bb57527fb9b48a63c8b7fd6a509260128a216bf0f1f1fbc205c2bfb2a1,bf6d39e6e6f93ae24b487a90d34182ef7c42c3343ef071529c5d86fa6ed10d0e
2691,DEEPCAL5K-SOBOL-2212,DEEPCAL5K-SOBOL-2212,sobol_production_4500,broad,b510333e0541ffce9b348b5799f5351e0e13d2053a6c4a31f3aed3fd16601ea3,a4fd498c9231e7aba6ea4dfd1e60eeb4a33179e4811fd8830b4123cfe79f1f83
2692,DEEPCAL5K-SOBOL-2213,DEEPCAL5K-SOBOL-2213,sobol_production_4500,broad,2f060bba5ba80bedfb707946e99c8a4e3a1d11b5730e0ec02d38ad367126cceb,c4da09e3d3db725eb7e953bf2a241f7e3f3718bff9e9357db3d7457e27a0d2fb
2693,DEEPCAL5K-SOBOL-2214,DEEPCAL5K-SOBOL-2214,sobol_production_4500,broad,1bf1ec8415498741269f5e1f18b5b5ed2bb0dd4bb3524b95e645b2b81f67d718,4b2d85780379cfec4821cc91f2ec3c81439d57ef5f4ee545c450b4caddc50f49
2694,DEEPCAL5K-SOBOL-2215,DEEPCAL5K-SOBOL-2215,sobol_production_4500,broad,e9ecd08fe7360b90aa873c907d17c613e09425a7694717c64bb086b6b33e81fa,97a1fcf33ab7bc71cc155aa76dd7ad8da8c3888789f0d5af00acac2f855d19a6
2695,DEEPCAL5K-SOBOL-2216,DEEPCAL5K-SOBOL-2216,sobol_production_4500,broad,fe14958bb41fb7daf427741154caff301fe0d2c87d290f3f810f45345e729f6a,c74b0a1429dfce39b741f308f6dc0404e6eae8f9414effcc2e97a9064ed969b4
2696,DEEPCAL5K-SOBOL-2217,DEEPCAL5K-SOBOL-2217,sobol_production_4500,broad,a4d2a54b7417c06084720f9df7da0d3c530450afc00c7673d76202965b3a1130,f2e7af3236f3945cb63c1c3f58dfdc2ad51d1ebb8ed223a6257b272e6bed77d7
2697,DEEPCAL5K-SOBOL-2218,DEEPCAL5K-SOBOL-2218,sobol_production_4500,broad,19c5f5f80732e594425c8b61705c308ef083d7d4649d1e6b895928404247771c,f87de0a1ecb2ab644454da8ca0a59c59d5eeddcc8ea422747f432e4e4f5ef2a9
2698,DEEPCAL5K-SOBOL-2219,DEEPCAL5K-SOBOL-2219,sobol_production_4500,broad,b63efd76cb3d11faec8eddff2a568f6d0e173590a9254d57a4062fdb4a45312b,85c27e16e7d6b4b547feb777d4e655250ceac05b596e6c8efc256fa4a2840539
2699,DEEPCAL5K-SOBOL-2220,DEEPCAL5K-SOBOL-2220,sobol_production_4500,broad,03b2e6b8414556b72087200145a88319553c4f5340fb826694429cb92fd9896b,2e2351dcc62498b41eebcf382d75381584b634c249685a8dfeb4df2eae0e506d
2700,DEEPCAL5K-SOBOL-2221,DEEPCAL5K-SOBOL-2221,sobol_production_4500,broad,dbf2f7a2016fb4afdd49ccad0f07559a1fa5f26419c542ab2837de974aa2e397,e778d023e9401eb19d8ce08975e8bbe41aba80dea3255c9b6cb6c9ba774035be
2701,DEEPCAL5K-SOBOL-2222,DEEPCAL5K-SOBOL-2222,sobol_production_4500,broad,f9a30d0b2b132cbafa1a477e9e4426de6a05ce5f71b7865ad97ca401e48582a3,e5c2bca979b37f79e36a929c46e7578782b53abf26bdc2f639f7c153e5a667fe
2702,DEEPCAL5K-SOBOL-2223,DEEPCAL5K-SOBOL-2223,sobol_production_4500,broad,801e600a8c9d7f1906441af221668d11e612c3484c92e0e3089807f9602ea3c7,47f890105d60b59c688095df4b7149908a6332455e15e10e3631e8ea9320c221
2703,DEEPCAL5K-SOBOL-2224,DEEPCAL5K-SOBOL-2224,sobol_production_4500,broad,1195a0b8a20699875f10966d173239ede9ae592d6c1be729c4eeb191f60ba6ee,6e2af6cabee90f64a68a2bcb556fae572d181d53ae4b46b467fa0b1e917b99c1
2704,DEEPCAL5K-SOBOL-2225,DEEPCAL5K-SOBOL-2225,sobol_production_4500,broad,5de80910d1d1e81c2fb5aec235f8f9ca965d86198b06d16545ff8dff3a0f6503,d3ac49a23954d30936db3e174261392c97e55ed6577b80c168fb50b09dfba943
2705,DEEPCAL5K-SOBOL-2226,DEEPCAL5K-SOBOL-2226,sobol_production_4500,broad,ef7834f5dd1f635a75dd8bee171bee332cdf6b066b96c86a4a06b246373c511a,7d77c4258c7617e84644bb84e069035d46ebecb076e5251d4dd51cfcff81387c
2706,DEEPCAL5K-SOBOL-2227,DEEPCAL5K-SOBOL-2227,sobol_production_4500,broad,80c4c24f809f349db38a0860bc6271b0b3415f884e7728909e506656beb051f6,7ba67c87df4dc1fa36c46866802eb323d09861c16136042df768c6f5a0626f51
2707,DEEPCAL5K-SOBOL-2228,DEEPCAL5K-SOBOL-2228,sobol_production_4500,broad,284f5ecf5c1dc589367f515b120b1dac47fa784cad52de8c69bcbf9eb77ec144,4ef03c8421ce5f7601d0a7b3609cf49b1d1dd2fc485c3a52a8b1e117b70934d0
2708,DEEPCAL5K-SOBOL-2229,DEEPCAL5K-SOBOL-2229,sobol_production_4500,broad,80831f9e0a8d380e73c2b5eaaeb2a86bb04993ca6c59f54ae02aa3a54b8000fd,5507b0f527bbb90f5175db7ae19ae1b9892a55fb4fbf23d119314412da32215f
2709,DEEPCAL5K-SOBOL-2230,DEEPCAL5K-SOBOL-2230,sobol_production_4500,broad,169c6677dbc71514896516cc1068ab1340eec101305aab4bb2e540b16f00b674,2498c86a326efa7ff4e965e6429647bb5388efef8c0748d2b3a9ed6e353912e9
2710,DEEPCAL5K-SOBOL-2231,DEEPCAL5K-SOBOL-2231,sobol_production_4500,broad,715aeea8a8348bacf120ee47af7df50b0c65fc8679abd05571cb45c3ce482678,8e1a4cfd5dc06c8108504104f19301d4e547adefe58b7d1b906510e87b3d7323
2711,DEEPCAL5K-SOBOL-2232,DEEPCAL5K-SOBOL-2232,sobol_production_4500,broad,0fac3c1f22ef51428d680b5837f10bb9987fc82d3c53ff68cac759d65153f50e,d1f5af0966639d6abf117dbb7e4accc22d1e062c574dc8e2ffc3ffbd93dfa512
2712,DEEPCAL5K-SOBOL-2233,DEEPCAL5K-SOBOL-2233,sobol_production_4500,broad,5c6db50f3a57845e4ab687702ce52a2611528e06c106f0f188e51bc1ac2a2d4d,cfc200075b04ee8642aeccf2a9e76babcd75c37ece6dc0dfbe3db26ad126368f
2713,DEEPCAL5K-SOBOL-2234,DEEPCAL5K-SOBOL-2234,sobol_production_4500,broad,4117acc2ebb47d7184b5405da344577c05cccfa8af06f87461646fe084cda790,a2727269680463ba01ff351cf47c1bb236ea56b9e48b4b99f80e06b8570d7d03
2714,DEEPCAL5K-SOBOL-2235,DEEPCAL5K-SOBOL-2235,sobol_production_4500,broad,e27482a04bb9d2fd89d17e61ed9a4820b8d2458f8a5426d43586114da61f1e48,54d014739ccc0d5cbd28c0a82e8a162063d915c5ded34446938157d99e3a0e33
2715,DEEPCAL5K-SOBOL-2236,DEEPCAL5K-SOBOL-2236,sobol_production_4500,broad,5cb91d0e8794117188387a7d45e9f970fb3b45424063d63ceb416395bf04e205,87c6d63ea964e9419ef92ed5e04ccac6e88343dd4a50d79b6635e0d49ef0b298
2716,DEEPCAL5K-SOBOL-2237,DEEPCAL5K-SOBOL-2237,sobol_production_4500,broad,e0b9b66a04c3c7a68ee74bd71c907957bcfe5714007988f1b16d5bb0f0e6c07d,2544eee94d4552232a467e43b1359912cf99f751cb8757a7b3d84b5aa845373a
2717,DEEPCAL5K-SOBOL-2238,DEEPCAL5K-SOBOL-2238,sobol_production_4500,broad,079064d0cc0d5ab395d43427d6b34f56bc3d9eaf525222098e509178d43dba20,2ee6cb723edc2c42eabd4994fb07e20716f5f00eb64bac1475c6ba53f1ebfd9f
2718,DEEPCAL5K-SOBOL-2239,DEEPCAL5K-SOBOL-2239,sobol_production_4500,broad,527eee1ddbeaad75a98a46ad10c071b1e33d1bc32faee78e590c96ff1ac41451,3de448b07d8dccd5479ed7d41cb37e8e4793dc1ae5841fca4b47689197baed32
2719,DEEPCAL5K-SOBOL-2240,DEEPCAL5K-SOBOL-2240,sobol_production_4500,broad,b99705cf4f3b0f6bbcbcc88276735b8b652e39b321879a8e3241b5ea8cfd57d7,ecaf1c5014d433cd10faa2a494f694a75bc4ee6a4b5214fa97130ca65896db45
2720,DEEPCAL5K-SOBOL-2241,DEEPCAL5K-SOBOL-2241,sobol_production_4500,broad,4c597e82f769e7cd870d0240661347792292908dc26df4d8c17fae2f85bd6375,6d78d8ec27fe50d01e744e65a380ec495f73b622807c1af32847106800630f5d
2721,DEEPCAL5K-SOBOL-2242,DEEPCAL5K-SOBOL-2242,sobol_production_4500,broad,21b78160175d02bf0fb7fa92dff0636f95f6b58b44c66f587d41414513c83ed5,d8af871410c6152c4ffe03f37cc48f557f2068897af71ad69ef79c34b0f3a40f
2722,DEEPCAL5K-SOBOL-2243,DEEPCAL5K-SOBOL-2243,sobol_production_4500,broad,90fec303697c0d63efbad1a45c6ee84e52219f9a60c8c1cf5e90e1ecdf48332d,adc833199015aecff992bb462c4069bea1579c8ca8c8b994011ee58f71f77ca9
2723,DEEPCAL5K-SOBOL-2244,DEEPCAL5K-SOBOL-2244,sobol_production_4500,broad,45d702dca3fc89327a115546a6985b36c082edff50aaed2d936c07602aaedec5,fa659de25a2ce263ee332bf7792f5bb1b35ecc4d6e309eae60324c2c22e2cc50
2724,DEEPCAL5K-SOBOL-2245,DEEPCAL5K-SOBOL-2245,sobol_production_4500,broad,b931645995f8ba3a111f8426f84b746ab17bd7774852b31a0a98988674dd0638,c009927074aec33cae620b8f3f5f32dfd784e92ae3be2578e138a0d24666feab
2725,DEEPCAL5K-SOBOL-2246,DEEPCAL5K-SOBOL-2246,sobol_production_4500,broad,6a2507945c110ca9b502140711e3815dd168238672ac2dcd9d5fcc5d075e9485,1f53237fd93aa90351a83978efc0b7b825a6994bacc0f25ef14133da002fb021
2726,DEEPCAL5K-SOBOL-2247,DEEPCAL5K-SOBOL-2247,sobol_production_4500,broad,a3b2b0c349fadd94622e42474beed3d8c7972f14f75e9d18be2831222c170799,5eada1dadc98436d24016ca8570e9f24ae4178d5f61f5c4cd58c954c3a4ca86d
2727,DEEPCAL5K-SOBOL-2248,DEEPCAL5K-SOBOL-2248,sobol_production_4500,broad,b6fd84071db9bd799ee2321212f3af7380c10744ed4ea88780bcb0e10c4045a1,e5db2e8ff63bfe9fde0c46ad5b1242b37210d5c48c5d5fd71f1da51e353767d1
2728,DEEPCAL5K-SOBOL-2249,DEEPCAL5K-SOBOL-2249,sobol_production_4500,broad,9fddefda6228472d6ea9dc0671b86f44ec63793a5c836d1d420d2449b1ded945,7c74c5be52ca1ec80951b1ff6cf3d2407c5b6728f3d9315eb90e2efbf709aa8f
2729,DEEPCAL5K-SOBOL-2250,DEEPCAL5K-SOBOL-2250,sobol_production_4500,broad,c851f7f154d4aa38dcc01dae2616b8db93116b7679717502740d5a75a19b5d53,2695af6c9fb0fa5dad6da36e837dea057f635959da395af458fed0f33e9c5fe0
2730,DEEPCAL5K-SOBOL-2251,DEEPCAL5K-SOBOL-2251,sobol_production_4500,broad,9694a08421838320f37a64b01593ea76d0c7681a44c5fd584263bc8eac9bbd7e,e83deb520c2c9b4b3bd5014a6691fd4ddbef6f17749b41534874133e849041e3
2731,DEEPCAL5K-SOBOL-2252,DEEPCAL5K-SOBOL-2252,sobol_production_4500,broad,91594a7e76f3f8bd5d4cab9dc8275b0eb6699425a9b8e49947c591dbc6e38cbe,325ed018101f6cce51fe34e6c0a8a1826e09dbc7508ffb225c2953ed1fa14b9e
2732,DEEPCAL5K-SOBOL-2253,DEEPCAL5K-SOBOL-2253,sobol_production_4500,broad,254f4062a48f4ecdaaeb0ad4dd4ded965309b72c676b71046d04f0cf3320c663,eda90b94fae887a745b8a2d80f930d2c7073732335e89edf6367f819d83cf6d4
2733,DEEPCAL5K-SOBOL-2254,DEEPCAL5K-SOBOL-2254,sobol_production_4500,broad,f54721cd9ab767a71a70307fd3129720a52fc0046a79385ed172d5e77bf0d622,bffc6108175a0685bcf0f6cffd704c344c1b0d25f19ea4f3486e08665b87eb9e
2734,DEEPCAL5K-SOBOL-2255,DEEPCAL5K-SOBOL-2255,sobol_production_4500,broad,23bef9c950481d34842aec2d16bb6883072d02c8e88e7184a3bb8e158bc589c6,1ea8a678de6e83b7e0d24fa72f226f3db80a013ecc5451d9871bf287d17276ac
2735,DEEPCAL5K-SOBOL-2256,DEEPCAL5K-SOBOL-2256,sobol_production_4500,broad,1782a8c8fd4959a0b50c539afa38f5046ffba6a6b40715eb240a7e4128ea60ed,7ab5527357bc8d56f1256e5c0bf007bf166a28e27bd3150d5ae603d0dacf8ce2
2736,DEEPCAL5K-SOBOL-2257,DEEPCAL5K-SOBOL-2257,sobol_production_4500,broad,8719338310b3498225e8c8f380162a2aad61f569a488e0d6b6390699771e067e,f8a1fa986b453fe0207ba369ba035bd2d24bfa9564076daa5e111efba4e8679a
2737,DEEPCAL5K-SOBOL-2258,DEEPCAL5K-SOBOL-2258,sobol_production_4500,broad,f253e1b8aec6f3a6d5c64b94be7f2a42abd2f987d6063d42e4bad6d9147a77d9,519a14a10a3531cea3e1987bf4d815fd07dbe5ac87eecdebe25743865470d6f7
2738,DEEPCAL5K-SOBOL-2259,DEEPCAL5K-SOBOL-2259,sobol_production_4500,broad,206d12c86f62bbdb0b0dfd47ddaf42512fee099a1bf22eb18c3554efe91b9875,2aebedaefa23e290cac97905055289c436445c7ac6156a2081bedf668abff941
2739,DEEPCAL5K-SOBOL-2260,DEEPCAL5K-SOBOL-2260,sobol_production_4500,broad,d9161b29466c65a07c6822077b3d0b1a17ff259ffd5c91fa3c316d416ae9cc29,58789541d6db3a5829fec11369c02dcdbc638386aae1f8b13a9237f26651cefb
2740,DEEPCAL5K-SOBOL-2261,DEEPCAL5K-SOBOL-2261,sobol_production_4500,broad,555d76a3612772b008171ec1e873b165c6b1ef926b6e1d4717ff95495034d634,cd1dcb10bbbfc927795eacea384e42957a73ecf12e34e531946f4f341ecf32eb
2741,DEEPCAL5K-SOBOL-2262,DEEPCAL5K-SOBOL-2262,sobol_production_4500,broad,c4b985ba952bd6516dbaa3196f9084ba0d7757568d8ee369dc2514ae117f0e0d,10989fea2d3ff00c4b2e1118424c4a2a100131496eaa98ca602b8b5743ad7909
2742,DEEPCAL5K-SOBOL-2263,DEEPCAL5K-SOBOL-2263,sobol_production_4500,broad,8d1ce267078100575310d938cafe6fa5d5379cb0e1205d51a2a8cb7e06751bf8,5bcc7f32e9836a2b9c4d6ea30fdf2d1ebf66031e255aac8ba8101096c1443b4c
2743,DEEPCAL5K-SOBOL-2264,DEEPCAL5K-SOBOL-2264,sobol_production_4500,broad,2a51bbb5812257f63581516bf19b09cd85eebca23df153dc00b46073262d1211,d1b52f3d23a201de0a8a14f368e0f98957763037f5759fd9a0688597c189544d
2744,DEEPCAL5K-SOBOL-2265,DEEPCAL5K-SOBOL-2265,sobol_production_4500,broad,eac19a50221eb0b99dd986b0bc1ce2f039f4e4ae901162f9c49a0a9d4b7824ab,f906aee732c1cc365a6cc7b1a957eefc94d094c97ab792156f9cc52518926bc7
2745,DEEPCAL5K-SOBOL-2266,DEEPCAL5K-SOBOL-2266,sobol_production_4500,broad,27182678159f67f99789cd18a217952241d39479d326ecfaea7f7813c22edd6f,1346613ecce5b488e769315f6288f51e6a8c1b39a652259add247002c0c9c1d3
2746,DEEPCAL5K-SOBOL-2267,DEEPCAL5K-SOBOL-2267,sobol_production_4500,broad,84710650c2043612940055b164999def666b062860511f393bd8aab8124cb11c,a4e99da1c5576949e18aa85195a1c7446fc3909505544f7eebc259e9e0a2b1fc
2747,DEEPCAL5K-SOBOL-2268,DEEPCAL5K-SOBOL-2268,sobol_production_4500,broad,627a69d381b2dbb1771922321510c233b52f63b57a672c42cdd24899b77889dc,4c7b7c2951ec3eeff1d38cf2446a976d9b92953278dbe06e4755eae83fa67bec
